"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Morocco","","","17651.0","1613280.95","188295.82"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Hungary","","","618760.0","1609168.3","187815.81"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","India","","","19838.0","1596022.28","186281.46"
"2002","09011100","Coffee, not roasted or decaffeinated","Taiwan Province of China","30.0","","174000.0","1594466.08","186099.82"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Switzerland","","","621496.0","1592617.86","185884.11"
"2002","52030000","Cotton, carded or combed","Switzerland","","","250479.0","1582367.67","184687.75"
"2002","09011100","Coffee, not roasted or decaffeinated","Union Of Soviet Socialist Rep.","","","180000.0","1570597.67","183314.0"
"2002","09011100","Coffee, not roasted or decaffeinated","Swaziland","","","108060.0","1570193.1","183266.78"
"2002","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Italy","","","121079.0","1569896.26","183232.13"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Hong Kong","","","155180.0","1569367.1","183170.37"
"2002","14049000","Vegetable products, nes","Australia","","","5179.0","1561922.97","182301.52"
"2002","25151200","Marble and travertine merely cut into a square or rectangular shape","Taiwan Province of China","","","443062.0","1552393.9","181189.33"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Sweden","","","18666.0","1543572.9","180159.77"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","India","","","563000.0","1533043.25","178930.79"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Thailand","","","17952.0","1526145.68","178125.74"
"2002","23040000","Oil-cake and other solid residues, of soya-bean","Djibouti","","","2300980.0","1518506.11","177234.08"
"2002","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","France","","","440.0","1515169.99","176844.7"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","Switzerland","","","8818.0","1506410.94","175822.37"
"2002","07134000","Dried lentils, shelled","Yemen","","","499530.0","1504125.69","175555.65"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Netherlands","","","463522.0","1502766.98","175397.07"
"2002","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","1146899.0","1495402.11","174537.47"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Indonesia","","","19401.0","1481655.0","172932.96"
"2002","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","India","","","81569.0","1454525.0","169766.45"
"2002","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Thailand","","","11918.0","1453876.06","169690.71"
"2002","15219090","--- other beeswax , insect waxes","United States","","","69000.0","1434136.11","167386.74"
"2002","05040000","Fresh,frozen,salted,dried..,guts/bladders/stomachs of animals (excl.fish","Hong Kong","","","390.0","1428064.89","166678.13"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Canada","","","499600.0","1409519.6","164513.6"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","France","","","5910.0","1396116.07","162949.19"
"2002","07132000","Dried chickpeas, shelled","Singapore","","","600000.0","1382066.66","161309.4"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Morocco","","","497304.0","1374966.0","160480.64"
